City,Date,TempMin,TempMax,TempAvg,FeelsLike,Humidity,WindSpeed,Pressure,CloudCover,Rainfall,Weather
Varanasi,2026-08-30,25.1,31.7,27.7,30.8,82,4.3,1002,95,1.3,Clouds
Prayagraj,2026-08-30,25.2,30,27.5,30.8,81,4.2,1002,97,3.9,Clouds
Agra,2026-08-30,29.2,36.8,32.5,35.3,51,5.6,1000,98,0,Clouds
Ghaziabad,2026-08-30,32.1,39.2,35,37,39,4.1,999,88,0,Clouds
Noida,2026-08-30,32.7,39.9,35.8,37.6,37,4.8,999,88,0,Clouds
Meerut,2026-08-30,30,36.9,32.5,36.4,54,2.9,999,86,0,Clouds
Bareilly,2026-08-30,27.9,35.5,31,36.6,68,2.2,999,99,0,Clouds
Aligarh,2026-08-30,29.2,36.3,32.5,35.4,50,4.5,1000,96,0,Clouds
Moradabad,2026-08-30,27.6,35,31.1,36.5,69,2.7,999,89,0,Clouds
Jhansi,2026-08-30,24.8,30.1,27.3,29.8,75,5.6,1003,93,0.5,Clouds
Gorakhpur,2026-08-30,30.6,40.7,35.5,36.7,35,5.4,999,9,0,Clear
Ayodhya,2026-08-30,25.7,31.8,28.3,32.1,81,3.9,1001,95,4.1,Clouds
Mathura,2026-08-30,29.3,37,32.7,35.4,49,4.8,1000,88,0,Clouds
Saharanpur,2026-08-30,26.6,35.8,30.6,34.7,66,2.5,999,36,0,Clouds
Muzaffarnagar,2026-08-30,27.1,36.3,31,34.9,62,2.5,999,82,0,Clouds
Firozabad,2026-08-30,28.8,36,31.8,34.9,55,5.5,1000,100,0,Clouds
Rampur,2026-08-30,27.3,35,30.6,36.3,72,2.8,999,92,0,Clouds
Bijnor,2026-08-30,26.6,35.2,30.8,35.6,70,2.7,999,89,0,Clouds
Etawah,2026-08-30,27,33.3,29.3,32.6,66,5.2,1001,100,0,Clouds
Rae Bareli,2026-08-30,25.6,30.4,27.5,30.4,80,4.5,1001,95,0.8,Clouds
Sitapur,2026-08-30,26.8,34,29.4,33.8,74,3.8,1000,99,0,Clouds
Hardoi,2026-08-30,27.3,32.8,29.3,33.3,71,4,1000,97,0,Clouds
Azamgarh,2026-08-30,25.6,30.9,28.1,31.8,81,4,1001,98,1.4,Clouds
Badaun,2026-08-30,29.6,35.8,32,35.6,56,3.7,999,98,0,Clouds
Bahraich,2026-08-30,27,33.3,29.4,34.6,77,2.7,1000,98,4.4,Clouds
Ballia,2026-08-30,25.3,32.5,28.7,32.8,79,3.8,1001,100,4,Rain
Banda,2026-08-30,25.3,32,28.7,32.2,73,5.3,1002,98,2,Clouds
Barabanki,2026-08-30,26.8,32.8,28.8,32.9,75,4,1001,94,0,Clouds
Basti,2026-08-30,25.4,31.2,27.8,31.6,84,3.6,1001,95,3,Clouds
Bhadohi,2026-08-30,25.1,30.8,27.4,29.8,83,4.6,1002,99,3.1,Clouds
Bulandshahr,2026-08-30,29.3,37.3,32.4,35.3,51,3.6,999,92,0,Clouds
Chandauli,2026-08-30,25.2,31.1,27.9,31.1,81,4.4,1002,94,2.7,Clouds
Chitrakoot,2026-08-30,25.3,30.5,27.5,30.3,80,4.3,1002,100,1.9,Clouds
Deoria,2026-08-30,25.4,31.8,28.3,32.5,82,3.2,1001,100,5.5,Clouds
Etah,2026-08-30,28.9,36.8,32.2,35.3,53,5,1000,92,0,Clouds
Farrukhabad,2026-08-30,27.5,32.2,29.6,33.3,67,5,1000,92,0,Clouds
Fatehpur,2026-08-30,25.9,30.1,27.5,30.2,79,4.2,1001,99,0.2,Clouds
Ghazipur,2026-08-30,25.4,31.7,28.4,32.1,79,4.3,1001,99,2.6,Clouds
Gonda,2026-08-30,26.2,32.8,28.8,33.2,80,3.1,1001,95,2,Clouds
Hamirpur,2026-08-30,26.1,31.3,28.7,32.2,73,5.3,1001,96,0.4,Clouds
Hapur,2026-08-30,29.4,36.7,32.2,35.7,54,2.8,999,93,0,Clouds
Hathras,2026-08-30,29.4,36.5,32.4,35.3,51,4.4,1000,89,0,Clouds
Jalaun,2026-08-30,26.6,30.1,28.3,31.3,72,5.2,1001,96,0,Clouds
Jaunpur,2026-08-30,25.3,30,27.4,30.1,84,4.4,1002,99,2.3,Clouds
Kannauj,2026-08-30,27.2,31.7,29,32.7,71,4.9,1000,96,0.4,Clouds
Kanpur Dehat,2026-08-30,29.8,36.8,32.8,34.8,67,5.4,1006,42,0,Clear
Kasganj,2026-08-30,29.2,36.6,32.4,35.4,52,4.8,1000,95,0,Clouds
Kaushambi,2026-08-30,32.8,40,36,37.8,36,4.7,999,87,0,Clouds
Kheri,2026-08-30,27,34.1,29.7,34.8,75,2.4,1000,93,2.6,Rain
Kushinagar,2026-08-30,25.4,31.6,28.4,32.7,82,3,1001,100,3.2,Rain
Lalitpur,2026-08-30,23.8,31,27.1,29.2,73,6.1,1004,99,0,Clouds
Maharajganj,2026-08-30,25,31.9,28.2,32.7,86,2.4,1001,89,9.1,Rain
Mahoba,2026-08-30,24.8,31.9,28,31,73,5.5,1003,98,0.5,Clouds
Mainpuri,2026-08-30,27.4,32.9,29.8,33.3,65,5,1000,99,0,Clouds
Mau,2026-08-30,25.4,31.5,28.3,32.1,81,3.9,1001,100,1.8,Clouds
Mirzapur,2026-08-30,25.2,31.2,27.2,29.7,84,4.9,1002,98,4.8,Clouds
Orai,2026-08-30,26.2,31.8,28.7,31.8,71,5.3,1001,91,0.3,Clouds
Pilibhit,2026-08-30,25.9,31.5,28.3,33.1,86,2.6,1000,100,4,Rain
Pratapgarh,2026-08-30,21.7,28,24,24.7,81,6.5,1006,78,0,Clouds
Sant Kabir Nagar,2026-08-30,31.7,38.7,34.7,36.7,80,4.1,1006,65,0,Mist
Shahjahanpur,2026-08-30,27.8,35.4,30.5,35.2,67,3.5,1000,93,0,Clouds
Shamli,2026-08-30,28.8,37.6,31.8,35.2,55,2.8,999,96,0,Clouds
Shravasti,2026-08-30,32.7,39.7,35.7,37.7,77,6.3,1001,53,0,Mist
Siddharthnagar,2026-08-30,31.4,38.4,34.4,36.4,74,6,1014,3,0,Clear
Sonbhadra,2026-08-30,33,40,36,38,70,7.3,1001,63,0,Mist
Sultanpur,2026-08-30,25.3,29.9,27.3,29.9,82,4.2,1001,95,0.7,Clouds
Unnao,2026-08-30,26.7,30.3,28.3,32,75,4.6,1001,95,0.1,Clouds
Gautam Buddha Nagar,2026-08-30,28.1,35.1,31.1,33.1,62,3.3,1017,9,0,Mist
Amroha,2026-08-30,27.8,35,31.5,36.2,63,2.5,999,90,0,Clouds
Baghpat,2026-08-30,30.6,38.6,33.7,36.2,45,4,999,89,0,Clouds
Balrampur,2026-08-30,25.8,32.1,28.9,33.3,81,2.6,1000,99,19.3,Clouds
Amethi,2026-08-30,25.2,29.8,27.4,30,81,4.3,1001,97,1.4,Clouds
Mau Nath Bhanjan,2026-08-30,32.9,39.9,35.9,37.9,54,5.9,1003,59,0,Clear
Lucknow,2026-08-31,28.7,35.7,31.7,33.7,60,7.7,1004,28,0,Clear
Kanpur,2026-08-31,33.6,40.6,36.6,38.6,81,3.4,1017,23,0,Haze
Varanasi,2026-08-31,30.8,37.8,33.8,35.8,75,5.6,1007,48,4.3,Rain
Prayagraj,2026-08-31,30.4,37.4,33.4,35.4,82,3.2,1017,38,0,Haze
Agra,2026-08-31,34.9,41.9,37.9,39.9,56,6.8,1000,44,0.2,Rain
Ghaziabad,2026-08-31,29.2,36.2,32.2,34.2,76,6.8,1002,13,2.4,Rain
Noida,2026-08-31,29.6,36.6,32.6,34.6,76,2.3,1005,16,0,Haze
Meerut,2026-08-31,27.7,34.7,30.7,32.7,51,7.5,1002,7,0,Mist
Bareilly,2026-08-31,33.2,40.2,36.2,38.2,56,7.1,1006,63,0,Clouds
Aligarh,2026-08-31,33.9,40.9,36.9,38.9,75,2.8,1008,37,0,Mist
Moradabad,2026-08-31,30.6,37.6,33.6,35.6,76,3.1,1017,48,0,Clear
Jhansi,2026-08-31,36.2,43.2,39.2,41.2,63,5.4,1009,9,0,Clear
Gorakhpur,2026-08-31,32.9,39.9,35.9,37.9,53,4.3,1010,3,0,Clouds
Ayodhya,2026-08-31,33.7,40.7,36.7,38.7,53,4,1003,40,0,Mist
Mathura,2026-08-31,34.9,41.9,37.9,39.9,73,4.2,1002,16,0,Haze
Saharanpur,2026-08-31,29.7,36.7,32.7,34.7,60,5.8,1013,11,0,Clouds
Muzaffarnagar,2026-08-31,27.5,34.5,30.5,32.5,53,7.9,1014,68,10.2,Rain
Firozabad,2026-08-31,35.5,42.5,38.5,40.5,82,3.2,1015,24,0,Clouds
Rampur,2026-08-31,31.9,38.9,34.9,36.9,63,3.2,1000,28,3.9,Rain
Bijnor,2026-08-31,28.7,35.7,31.7,33.7,72,3.4,1012,49,0,Mist
Etawah,2026-08-31,33.1,40.1,36.1,38.1,77,6.1,1007,68,0,Haze
Rae Bareli,2026-08-31,31.1,38.1,34.1,36.1,52,7.5,1013,59,0,Mist
Sitapur,2026-08-31,30,37,33,35,59,5.8,1013,7,0,Haze
Hardoi,2026-08-31,30.7,37.7,33.7,35.7,57,5.6,1002,66,7.9,Rain
Azamgarh,2026-08-31,31.9,38.9,34.9,36.9,83,3.3,1012,33,0,Clouds
Badaun,2026-08-31,31.8,38.8,34.8,36.8,65,7.4,1007,61,0,Haze
Bahraich,2026-08-31,27.4,34.4,30.4,32.4,76,2.2,1017,23,0.3,Rain
Ballia,2026-08-31,32.8,39.8,35.8,37.8,62,7.8,1014,35,0,Clear
Banda,2026-08-31,29.5,36.5,32.5,34.5,58,3.7,1009,26,0,Mist
Barabanki,2026-08-31,30.6,37.6,33.6,35.6,66,6.5,1016,21,0,Clear
Basti,2026-08-31,27.8,34.8,30.8,32.8,79,6.8,1011,9,0,Clouds
Bhadohi,2026-08-31,31.3,38.3,34.3,36.3,83,4.5,1000,22,0,Clear
Bulandshahr,2026-08-31,29.4,36.4,32.4,34.4,54,2.5,1001,16,0,Haze
Chandauli,2026-08-31,29.5,36.5,32.5,34.5,54,3.8,1014,62,9.6,Rain
Chitrakoot,2026-08-31,29.2,36.2,32.2,34.2,65,6.4,1006,40,0,Clouds
Deoria,2026-08-31,32,39,35,37,57,6.1,1003,65,0,Clear
Etah,2026-08-31,31.3,38.3,34.3,36.3,75,7.8,1005,15,0,Clouds
Farrukhabad,2026-08-31,30.3,37.3,33.3,35.3,71,6.6,1009,64,1,Rain
Fatehpur,2026-08-31,28.5,35.5,31.5,33.5,78,2.8,1008,22,0,Clear
Ghazipur,2026-08-31,29.4,36.4,32.4,34.4,54,5.3,1017,54,0,Mist
Gonda,2026-08-31,30.9,37.9,33.9,35.9,69,2.8,1010,61,0,Haze
Hamirpur,2026-08-31,27.8,34.8,30.8,32.8,73,2.2,1016,18,0,Clear
Hapur,2026-08-31,29.4,36.4,32.4,34.4,65,3.5,1011,43,3,Rain
Hathras,2026-08-31,30.2,37.2,33.2,35.2,76,6.2,1015,64,0,Clouds
Jalaun,2026-08-31,29.4,36.4,32.4,34.4,71,3.5,1015,4,0,Clear
Jaunpur,2026-08-31,32.8,39.8,35.8,37.8,60,7.2,1010,48,0,Mist
Kannauj,2026-08-31,29,36,32,34,60,4.7,1008,57,0,Clear
Kanpur Dehat,2026-08-31,32.6,39.6,35.6,37.6,72,4.3,1005,44,0,Mist
Kasganj,2026-08-31,31.2,38.2,34.2,36.2,68,4.1,1012,65,0,Haze
Kaushambi,2026-08-31,32,39,35,37,62,7.7,1007,54,0,Haze
Kheri,2026-08-31,28.6,35.6,31.6,33.6,51,4,1006,40,0,Clouds
Kushinagar,2026-08-31,27.6,34.6,30.6,32.6,80,2.7,1004,4,1,Rain
Lalitpur,2026-08-31,28,35,31,33,59,4.1,1006,37,0,Clouds
Maharajganj,2026-08-31,27.3,34.3,30.3,32.3,73,4,1012,14,0,Clear
Mahoba,2026-08-31,27.2,34.2,30.2,32.2,55,6.6,1006,3,0,Clouds
Mainpuri,2026-08-31,29.6,36.6,32.6,34.6,74,7.9,1016,19,0,Haze
Mau,2026-08-31,31.7,38.7,34.7,36.7,73,7,1013,10,0,Haze
Mirzapur,2026-08-31,29,36,32,34,69,4.8,1017,14,3.5,Rain
Orai,2026-08-31,27.9,34.9,30.9,32.9,72,4.8,1008,69,6,Rain
Pilibhit,2026-08-31,27.3,34.3,30.3,32.3,70,4.4,1016,48,0,Mist
Pratapgarh,2026-08-31,30.2,37.2,33.2,35.2,66,7.1,1000,32,12.6,Rain
Sant Kabir Nagar,2026-08-31,31.7,38.7,34.7,36.7,83,5.2,1005,61,0,Mist
Shahjahanpur,2026-08-31,27.3,34.3,30.3,32.3,58,3.1,1001,3,0,Clouds
Shamli,2026-08-31,29.3,36.3,32.3,34.3,62,4.1,1006,41,11.4,Rain
Shravasti,2026-08-31,32,39,35,37,51,2.9,1007,53,0,Mist
Siddharthnagar,2026-08-31,31.7,38.7,34.7,36.7,77,2.1,1013,25,0,Clear
Sonbhadra,2026-08-31,27.2,34.2,30.2,32.2,56,6.3,1015,12,4.9,Rain
Sultanpur,2026-08-31,28.2,35.2,31.2,33.2,51,2.9,1006,33,8.6,Rain
Unnao,2026-08-31,31,38,34,36,82,2.6,1003,60,0,Clouds
Gautam Buddha Nagar,2026-08-31,29.6,36.6,32.6,34.6,84,4.8,1007,23,14.6,Rain
Amroha,2026-08-31,33,40,36,38,73,6,1001,63,0,Mist
Baghpat,2026-08-31,31.2,38.2,34.2,36.2,66,7.6,1012,60,0,Clouds
Balrampur,2026-08-31,29.3,36.3,32.3,34.3,76,7.6,1016,17,0,Clear
Amethi,2026-08-31,28.7,35.7,31.7,33.7,84,2.8,1010,27,0,Clouds
Mau Nath Bhanjan,2026-08-31,31.8,38.8,34.8,36.8,54,5.1,1014,32,10,Rain
Lucknow,2026-09-01,24.9,26.2,25.6,26.4,92,2.2,1004,100,7.6,Rain
Lucknow,2026-09-02,24.1,25,24.5,25.5,96,4.4,1004,100,26.5,Rain
Kanpur,2026-09-01,24.6,29.6,26.5,28,84,2.9,1003,100,3.1,Rain
Kanpur,2026-09-02,24.3,25,24.7,25.7,96,3.9,1004,100,23.9,Rain
Varanasi,2026-09-01,24.7,25.8,25.1,26.2,96,2.6,1003,100,39.4,Rain
Varanasi,2026-09-02,23.8,25.5,24.7,25.7,96,1.7,1003,100,33.5,Rain
Prayagraj,2026-09-01,25.2,25.9,25.5,26.5,90,1.8,1004,100,10.1,Rain
Prayagraj,2026-09-02,24.4,25.8,25.1,26.1,94,2,1003,100,6.1,Rain
Agra,2026-09-01,28.9,36.5,32,34.6,52,3,1003,100,1,Clouds
Agra,2026-09-02,26.3,33.5,29.4,32.5,69,3.1,1004,98,2.1,Rain
Ghaziabad,2026-09-01,26.4,38.3,31.9,34.3,56,3.8,1002,62,1.5,Clouds
Ghaziabad,2026-09-02,26.2,34,29.3,32.6,72,3.8,1005,41,1.6,Rain
Noida,2026-09-01,27.4,39.5,33.3,35.9,50,3.8,1002,62,0.6,Clouds
Noida,2026-09-02,27,34.6,30.4,34.4,66,3.7,1004,37,1.7,Clouds
Meerut,2026-09-01,25.1,35.9,29.8,32.7,70,3.5,1003,63,3.6,Clouds
Meerut,2026-09-02,24.6,31,27.5,30.3,81,3.9,1005,56,1.1,Rain
Bareilly,2026-09-01,24.6,31,26.8,29.6,88,3.7,1004,98,10.7,Rain
Bareilly,2026-09-02,24.1,28,25.5,26.5,88,3.9,1006,89,1.9,Clouds
Aligarh,2026-09-01,26.1,36.2,30.5,32.7,62,3.7,1003,98,0.9,Clouds
Aligarh,2026-09-02,25.3,32.2,28.2,31.2,78,3.8,1005,64,1.7,Clouds
Moradabad,2026-09-01,24.5,32.7,27.3,30.6,86,4.1,1003,69,5.7,Rain
Moradabad,2026-09-02,23.9,29,25.9,28.1,88,4,1006,73,4.9,Rain
Jhansi,2026-09-01,24.6,29.9,27.1,29.2,72,4.6,1004,96,0.5,Clouds
Jhansi,2026-09-02,24.3,31.2,26.8,28.8,79,4,1004,99,13.6,Rain
Gorakhpur,2026-09-01,29.9,39.1,34,35.8,42,3.7,1001,40,0.3,Clear
Gorakhpur,2026-09-02,28.3,39.2,32.9,35.7,51,2.7,1003,36,0.7,Clouds
Ayodhya,2026-09-01,24.3,25.6,25.1,26.2,97,3.4,1004,100,46.2,Rain
Ayodhya,2026-09-02,24.1,25.7,24.7,25.7,97,5.3,1004,100,71,Rain
Mathura,2026-09-01,28.5,36.8,32,34.6,53,3.2,1003,99,0,Clouds
Mathura,2026-09-02,25.9,34.2,29.3,32.5,70,3.3,1004,79,2.6,Rain
Saharanpur,2026-09-01,23.5,34.1,27.8,30.9,80,3.5,1003,34,11,Clear
Saharanpur,2026-09-02,23,29.7,26.1,28.6,87,4.1,1005,44,13.9,Rain
Muzaffarnagar,2026-09-01,24.1,35,28.4,31.3,78,3.4,1003,47,9.4,Clear
Muzaffarnagar,2026-09-02,23.4,30.3,26.5,29.1,87,4,1005,55,6.6,Rain
Firozabad,2026-09-01,26.4,36.1,30.9,33,61,4,1003,98,1.8,Clouds
Firozabad,2026-09-02,25.3,31.4,28,31,79,3.4,1004,100,5.1,Rain
Rampur,2026-09-01,24.4,30.9,26.8,30,88,4.2,1004,78,8.4,Rain
Rampur,2026-09-02,23.7,28.8,25.5,27.3,89,3.6,1006,71,3,Rain
Bijnor,2026-09-01,23.9,34.4,27.6,30.6,83,3.8,1003,41,9.1,Rain
Bijnor,2026-09-02,23.2,29.8,26,28.3,88,4.2,1005,75,9.2,Rain
Etawah,2026-09-01,26.2,36.2,30,32.4,66,4.3,1003,98,4,Clouds
Etawah,2026-09-02,24.7,30.5,27.1,29.6,83,3.4,1004,99,7,Clouds
Rae Bareli,2026-09-01,24.8,26.6,25.6,26.2,90,2,1004,100,7.2,Clouds
Rae Bareli,2026-09-02,24.6,26.6,25.1,26,96,4.7,1003,100,37.5,Rain
Sitapur,2026-09-01,24.2,26.2,25.1,26,95,4,1004,100,8.1,Rain
Sitapur,2026-09-02,23.7,25.2,24.3,25.2,95,4.2,1005,100,14.2,Clouds
Hardoi,2026-09-01,25,30,26.8,28.6,87,4.2,1004,99,0.4,Clouds
Hardoi,2026-09-02,24,25.9,24.8,25.7,93,4,1005,100,2.7,Rain
Azamgarh,2026-09-01,25.1,25.8,25.6,26.7,96,2.5,1003,100,65.2,Rain
Azamgarh,2026-09-02,24.6,26.1,25.3,26.3,95,4.8,1004,100,29.6,Rain
Badaun,2026-09-01,25.1,34,28.5,32.2,80,3.4,1003,98,5.7,Rain
Badaun,2026-09-02,24.4,27.9,26.1,28.3,86,4.2,1005,96,1,Rain
Bahraich,2026-09-01,24,25.1,24.6,25.7,97,4.6,1004,100,113.7,Rain
Bahraich,2026-09-02,24.1,24.7,24.3,25.2,95,4.6,1005,100,23.3,Rain
Ballia,2026-09-01,25.8,30.1,27.5,31,86,3.6,1003,100,47.9,Rain
Ballia,2026-09-02,25.3,27.4,26.3,27.4,90,4.7,1004,100,33.5,Rain
Banda,2026-09-01,25.6,28.6,26.7,28.3,82,3.4,1004,100,4.4,Clouds
Banda,2026-09-02,25,27.3,25.5,26.8,93,3.6,1003,100,11.7,Rain
Barabanki,2026-09-01,24.7,26.1,25.4,26.2,95,2.2,1004,100,15.1,Rain
Barabanki,2026-09-02,23.9,25.1,24.4,25.5,96,4.9,1004,100,23.2,Rain
Basti,2026-09-01,24.3,25.5,25.1,26.2,97,3.9,1004,100,78.1,Rain
Basti,2026-09-02,24.5,26.1,25,25.9,95,5.2,1004,100,28.6,Rain
Bhadohi,2026-09-01,24.5,26.8,25.3,26.6,94,2.6,1004,100,28.2,Rain
Bhadohi,2026-09-02,24,24.8,24.4,25.4,97,1.8,1003,100,48.3,Rain
Bulandshahr,2026-09-01,25.5,36.4,30.3,33,64,3.5,1003,64,0.8,Clouds
Bulandshahr,2026-09-02,25.1,31.7,28.1,31.3,78,3.7,1005,55,0.8,Rain
Chandauli,2026-09-01,24.9,25.8,25.3,26.4,97,2.7,1003,100,38.5,Rain
Chandauli,2026-09-02,23.4,25.9,24.9,25.9,95,1.7,1003,100,33.8,Rain
Chitrakoot,2026-09-01,25,25.6,25.3,26.2,88,2.7,1004,100,4.5,Clouds
Chitrakoot,2026-09-02,24.7,25.9,25,26.1,94,2.7,1003,100,5.3,Rain
Deoria,2026-09-01,25.3,29.7,26.8,29.3,90,4.5,1004,100,43.5,Rain
Deoria,2026-09-02,24.6,26.6,25.6,26.3,92,4.9,1004,100,16.2,Rain
Etah,2026-09-01,26.1,35.9,29.8,32.1,66,4.3,1003,100,1,Rain
Etah,2026-09-02,24.9,30.6,27.4,29.9,80,3.8,1005,95,1.5,Clouds
Farrukhabad,2026-09-01,25.7,33.8,28.8,31.9,75,4,1003,99,3.5,Rain
Farrukhabad,2026-09-02,24.4,26.8,25.4,26.5,90,3.9,1005,100,2.6,Clouds
Fatehpur,2026-09-01,24.3,26.6,25.6,26.2,87,2.6,1003,100,4.4,Clouds
Fatehpur,2026-09-02,24.4,25.6,24.9,26,96,3.5,1003,100,21.2,Rain
Ghazipur,2026-09-01,25.5,25.9,25.7,26.8,95,2.6,1003,100,40.4,Rain
Ghazipur,2026-09-02,24.2,26.2,25.4,26.4,95,3.4,1003,100,95,Rain
Gonda,2026-09-01,24.3,25.2,24.9,25.9,97,4.3,1004,100,61.2,Rain
Gonda,2026-09-02,23.9,25.1,24.4,25.4,96,5.2,1004,100,45.8,Rain
Hamirpur,2026-09-01,25,31.4,27.5,29.6,78,3.1,1003,100,6.2,Clouds
Hamirpur,2026-09-02,24.5,25.9,25.2,26.2,94,4,1003,100,19.3,Rain
Hapur,2026-09-01,24.8,35.3,29.6,32.7,71,3.5,1003,64,2.4,Clouds
Hapur,2026-09-02,24.4,31.2,27.5,30.4,82,3.7,1005,54,0.6,Rain
Hathras,2026-09-01,26.7,36.2,30.8,33.6,61,3.6,1003,100,0.4,Clouds
Hathras,2026-09-02,25.4,32.8,28.3,31.3,77,3.7,1004,69,2.1,Rain
Jalaun,2026-09-01,26.1,35.3,29.6,32.6,66,3.8,1003,99,1.2,Clouds
Jalaun,2026-09-02,24.9,29.5,26.5,28.2,85,3.2,1004,100,5.2,Rain
Jaunpur,2026-09-01,24.9,26.5,25.4,26.2,96,2.3,1003,100,48.3,Rain
Jaunpur,2026-09-02,24.6,25.9,25.1,26.2,97,3,1003,100,123,Rain
Kannauj,2026-09-01,25.7,32.2,28.1,30.9,78,3.7,1003,99,5.2,Rain
Kannauj,2026-09-02,24.2,25.9,25,26,93,3.7,1005,100,4.3,Rain
Kanpur Dehat,2026-09-01,30.8,37.8,33.8,35.8,51,5.9,1011,20,0,Haze
Kanpur Dehat,2026-09-02,27.7,34.7,30.7,32.7,72,7.9,1012,22,0,Clouds
Kasganj,2026-09-01,25.9,35.9,29.8,32.2,67,4,1003,100,0.7,Rain
Kasganj,2026-09-02,24.9,29.9,27.3,29.8,80,3.8,1005,87,0.3,Clouds
Kaushambi,2026-09-01,27.5,39.4,33.3,35.9,50,3.9,1002,64,1,Clouds
Kaushambi,2026-09-02,27.2,34.8,30.5,34.5,66,3.8,1004,33,1.3,Rain
Kheri,2026-09-01,24.2,26.3,25.1,25.8,95,4.2,1004,100,11.1,Rain
Kheri,2026-09-02,23.8,24.8,24.2,25.1,95,3.9,1006,100,34.1,Rain
Kushinagar,2026-09-01,25,29.5,26.5,28.5,91,4.5,1004,100,38.2,Rain
Kushinagar,2026-09-02,24.5,27.9,25.7,26.8,91,4.8,1005,100,10.2,Rain
Lalitpur,2026-09-01,24.2,31,26.8,28.4,70,5.6,1005,98,0,Clouds
Lalitpur,2026-09-02,23.7,30.2,26.5,28,75,4.8,1005,95,7.1,Rain
Maharajganj,2026-09-01,24.6,27.4,25.5,26.8,93,4.4,1004,100,27.8,Rain
Maharajganj,2026-09-02,24,25.7,24.8,25.8,93,4.7,1005,100,4.8,Clouds
Mahoba,2026-09-01,24.5,30,26.7,28.5,78,4.2,1004,100,1.5,Clouds
Mahoba,2026-09-02,24.3,25.6,24.9,25.8,90,4,1004,100,6.4,Rain
Mainpuri,2026-09-01,26,36.1,29.7,31.8,68,4.7,1003,99,2.3,Rain
Mainpuri,2026-09-02,24.8,30.3,26.8,29.3,84,3.9,1005,99,5.3,Rain
Mau,2026-09-01,25.5,26.9,26.1,27.5,94,2.3,1003,100,54.6,Rain
Mau,2026-09-02,25,26.8,25.6,26.9,94,4.3,1004,100,42.1,Rain
Mirzapur,2026-09-01,24.3,25.4,24.9,25.9,95,2.9,1004,100,21.8,Rain
Mirzapur,2026-09-02,23.9,25.2,24.4,25.4,95,1.6,1003,100,37.9,Rain
Orai,2026-09-01,26.3,34.5,29.2,31.9,69,3.6,1003,100,1.5,Clouds
Orai,2026-09-02,24.9,27.3,25.9,27.3,89,3.2,1004,100,6.8,Rain
Pilibhit,2026-09-01,24.4,29.6,25.9,28.5,92,3.8,1004,99,15.3,Rain
Pilibhit,2026-09-02,23.5,26.6,25,25.6,91,3.2,1006,91,2.2,Rain
Pratapgarh,2026-09-01,21.8,26.5,23.9,24.3,78,4.9,1007,93,0,Clouds
Pratapgarh,2026-09-02,21.2,27.3,24.4,25.1,78,4.3,1007,93,0.1,Clouds
Sant Kabir Nagar,2026-09-01,29.7,36.7,32.7,34.7,52,4.9,1012,50,2.8,Rain
Sant Kabir Nagar,2026-09-02,32.3,39.3,35.3,37.3,72,4.5,1017,50,11.1,Rain
Shahjahanpur,2026-09-01,24.4,30.9,26.6,29.1,89,4.4,1004,98,9.4,Rain
Shahjahanpur,2026-09-02,24.1,25.8,24.8,25.7,92,3.6,1005,100,4.9,Rain
Shamli,2026-09-01,24.1,36.6,29.5,32.1,70,3.6,1002,53,7.8,Clouds
Shamli,2026-09-02,23.7,31.9,27.2,30.3,84,4,1005,45,6.4,Rain
Shravasti,2026-09-01,30.1,37.1,33.1,35.1,76,3.2,1013,41,1.5,Rain
Shravasti,2026-09-02,30.7,37.7,33.7,35.7,59,6,1004,62,6.2,Rain
Siddharthnagar,2026-09-01,32.8,39.8,35.8,37.8,56,5.4,1004,27,3,Rain
Siddharthnagar,2026-09-02,32.5,39.5,35.5,37.5,76,6.8,1000,13,12.2,Rain
Sonbhadra,2026-09-01,27.5,34.5,30.5,32.5,50,6.2,1012,67,0,Clouds
Sonbhadra,2026-09-02,31.1,38.1,34.1,36.1,80,3.6,1010,62,0,Clouds
Sultanpur,2026-09-01,24.8,26.5,25.3,26.2,96,1.8,1003,100,33.6,Rain
Sultanpur,2026-09-02,24.6,26,25,25.9,97,5,1003,100,73.6,Rain
Unnao,2026-09-01,24.7,28.3,26.1,27.7,87,2.7,1003,100,2.4,Rain
Unnao,2026-09-02,24.2,24.8,24.6,25.7,96,4.1,1004,100,27.5,Rain
Gautam Buddha Nagar,2026-09-01,29.7,36.7,32.7,34.7,78,5.9,1011,60,0,Clouds
Gautam Buddha Nagar,2026-09-02,31.3,38.3,34.3,36.3,81,6.4,1003,12,0,Clouds
Amroha,2026-09-01,24.2,34.5,27.8,30.9,82,3.7,1003,47,4.4,Rain
Amroha,2026-09-02,23.7,30,25.8,28.1,89,3.9,1006,81,8.4,Rain
Baghpat,2026-09-01,25.6,37.5,31.1,33.5,60,4.1,1002,63,2.4,Clouds
Baghpat,2026-09-02,25.2,34.7,28.9,32.4,76,4.1,1004,23,3.4,Clouds
Balrampur,2026-09-01,24,25.3,24.8,25.8,96,4.5,1004,100,34.3,Rain
Balrampur,2026-09-02,23.8,24.6,24.3,25.3,95,4.8,1005,100,37.9,Rain
Amethi,2026-09-01,24.9,26.3,25.6,26.2,92,1.9,1003,100,16.1,Rain
Amethi,2026-09-02,24.5,25.6,24.9,26,97,5.2,1003,100,61.1,Rain
